,user_id,ProductId,rating
17149,5692,2408,5
17150,1957,1050,2
17151,3828,896,2
17152,1592,694,2
17153,4068,2282,3
17154,3870,667,3
17155,6382,2544,1
17156,1598,156,1
17157,5313,2410,5
17158,1700,1352,5
17159,4941,1086,3
17160,5587,2688,1
17161,349,43,2
17162,7888,2062,3
17163,4545,2580,1
17164,7602,1068,3
17165,2089,1177,1
17166,4771,1887,1
17167,2985,1180,3
17168,7969,1777,5
17169,1359,550,5
17170,6204,443,5
17171,6017,2311,5
17172,4162,2777,1
17173,793,1803,3
17174,4131,390,1
17175,6745,1910,3
17176,1528,1801,1
17177,7393,656,3
17178,213,603,3
17179,4653,642,3
17180,6569,2827,3
17181,2080,1746,3
17182,214,548,4
17183,2735,776,3
17184,2571,2254,4
17185,5733,2026,1
17186,382,431,3
17187,1500,1447,3
17188,6646,2809,1
17189,1840,1648,3
17190,3628,1246,1
17191,4825,1835,4
17192,438,928,5
17193,3283,660,2
17194,7315,314,4
17195,3419,1889,1
17196,4837,1900,3
17197,1995,1770,2
17198,1108,950,2
17199,7110,1174,2
17200,2594,1890,1
17201,2219,1066,5
17202,4936,2297,5
17203,3163,1720,3
17204,2879,1315,1
17205,3415,2555,1
17206,2002,164,2
17207,2878,1805,3
17208,7769,669,1
17209,3163,2593,4
17210,3473,2499,5
17211,2169,2805,4
17212,2143,1760,4
17213,5266,2879,5
17214,2350,584,5
17215,7856,1133,1
17216,5609,2657,3
17217,7204,1375,1
17218,5723,58,5
17219,6784,888,3
17220,1222,1056,3
17221,7186,1247,5
17222,3164,2418,2
17223,3820,1826,1
17224,1564,804,4
17225,7294,1756,4
17226,6622,2600,5
17227,3158,771,4
17228,2965,463,4
17229,4142,2656,1
17230,5250,821,1
17231,3498,2086,4
17232,589,997,4
17233,6415,382,5
17234,5551,2102,5
17235,5984,682,2
17236,4719,2621,3
17237,6617,2427,4
17238,7331,1886,1
17239,6065,762,3
17240,2935,1528,1
17241,6479,1684,2
17242,7036,2170,5
17243,1733,558,5
17244,6672,2640,2
17245,549,1326,5
17246,1571,86,1
17247,4471,1624,2
17248,6248,1213,5
17249,3915,2300,1
17250,7261,1298,2
17251,2274,2281,4
17252,6294,2532,5
17253,4740,2482,4
17254,3867,1678,1
17255,19,2315,3
17256,7205,541,1
17257,1295,1585,5
17258,443,2700,1
17259,7534,444,1
17260,7114,619,4
17261,4593,619,4
17262,6982,1222,4
17263,2424,2541,1
17264,2375,2670,1
17265,7421,2439,2
17266,623,1221,3
17267,4106,378,3
17268,2846,586,3
17269,3193,251,1
17270,5387,1652,5
17271,6329,1314,2
17272,4572,1290,3
17273,462,364,2
17274,351,2002,5
17275,5438,1944,1
17276,3529,591,2
17277,3781,1496,5
17278,935,663,2
17279,7470,1788,3
17280,4397,1565,4
17281,5464,851,1
17282,7387,472,3
17283,5024,681,3
17284,7090,1455,4
17285,870,1926,1
17286,7064,2513,3
17287,1048,731,3
17288,6628,1460,3
17289,7326,1913,5
17290,1325,779,5
17291,1853,855,1
17292,5101,865,5
17293,2800,822,2
17294,6326,1990,1
17295,1613,2224,2
17296,2952,939,1
17297,7286,661,1
17298,717,641,2
17299,5407,2105,4
17300,6134,1741,3
17301,3003,2262,1
17302,6701,2093,1
17303,6394,1871,4
17304,7824,121,3
17305,6930,2851,1
17306,7320,2538,2
17307,5926,225,2
17308,6875,308,1
17309,4546,2208,1
17310,1852,255,1
17311,3699,1235,4
17312,5715,837,2
17313,4928,2226,1
17314,8000,1702,2
17315,746,418,4
17316,7620,1691,2
17317,3372,1106,5
17318,1709,2666,2
17319,1571,486,5
17320,67,501,1
17321,2917,725,5
17322,88,14,3
17323,7544,41,5
17324,6017,19,5
17325,5548,1169,1
17326,6754,269,1
17327,5357,1914,3
17328,5736,302,2
17329,5972,2707,1
17330,202,2037,4
17331,781,1784,1
17332,1879,2568,5
17333,2004,200,2
17334,3152,2423,4
17335,6606,930,3
17336,6998,1056,4
17337,460,2868,5
17338,6419,844,1
17339,6974,2584,4
17340,245,2608,3
17341,4475,2076,3
17342,1870,2792,3
17343,5627,305,3
17344,7730,2017,5
17345,1127,2373,1
17346,7627,1758,1
17347,6313,820,3
17348,3571,892,5
17349,1904,2568,5
17350,3421,1796,3
17351,646,1800,4
17352,1635,2762,3
17353,558,1106,1
17354,1767,1453,1
17355,3916,89,2
17356,6930,12,5
17357,6873,810,2
17358,2838,2336,2
17359,870,2439,1
17360,7470,1720,2
17361,816,1542,2
17362,4429,120,5
17363,1169,1172,5
17364,6876,1690,1
17365,3198,722,4
17366,3603,2263,1
17367,1194,672,2
17368,7070,1143,1
17369,3867,2289,4
17370,3686,1491,2
17371,4223,730,2
17372,1080,1562,5
17373,2203,716,5
17374,4416,293,1
17375,4160,984,1
17376,2642,334,1
17377,7347,141,2
17378,2476,2100,2
17379,7952,827,2
17380,3036,515,1
17381,4282,634,3
17382,3917,872,3
17383,3609,2458,2
17384,7262,1232,1
17385,455,811,2
17386,7871,1337,2
17387,4559,188,1
17388,4486,146,5
17389,4013,934,3
17390,39,773,1
17391,3868,873,3
17392,4458,1190,3
17393,600,37,3
17394,2368,2823,2
17395,2382,980,4
17396,2150,499,5
17397,5833,2571,2
17398,3758,870,4
17399,2856,428,2
17400,5513,2000,3
17401,6049,630,2
17402,5437,466,1
17403,4545,1810,2
17404,1937,382,5
17405,1403,581,2
17406,5989,2799,2
17407,249,1358,2
17408,1249,466,4
17409,7188,874,3
17410,3022,963,5
17411,1103,1188,2
17412,6544,2322,3
17413,679,256,4
17414,803,2784,3
17415,2753,2537,5
17416,5431,2082,1
17417,4486,853,5
17418,6535,983,2
17419,1763,1915,2
17420,1329,2419,2
17421,7772,797,5
17422,924,2024,1
17423,1281,29,2
17424,2347,2806,4
17425,6456,1250,1
17426,7103,1397,4
17427,5788,2557,4
17428,4612,1807,5
17429,5602,2496,5
17430,6068,797,5
17431,6819,2276,3
17432,4329,335,2
17433,1375,2551,1
17434,5365,876,4
17435,4287,2287,2
17436,5694,1551,4
17437,2251,2135,5
17438,3425,2211,2
17439,4016,2644,4
17440,4082,2567,2
17441,4951,1260,5
17442,1724,2145,2
17443,7365,602,5
17444,1257,639,3
17445,2724,2573,4
17446,5557,1851,5
17447,3701,721,4
17448,6290,256,3
17449,3120,2832,5
17450,5590,303,3
17451,6143,2049,1
17452,336,637,5
17453,999,1095,4
17454,3626,1109,1
17455,1720,2661,3
17456,213,2359,1
17457,5573,1239,2
17458,2581,2141,4
17459,4161,1245,4
17460,6704,1950,2
17461,260,1919,4
17462,6955,475,5
17463,1654,1942,4
17464,219,558,3
17465,325,2669,1
17466,2426,1008,1
17467,4258,636,1
17468,83,1450,2
17469,334,2101,3
17470,2194,553,4
17471,589,78,5
17472,7181,580,3
17473,3882,381,2
17474,5613,234,5
17475,4084,1208,4
17476,4937,2364,1
17477,1389,2000,1
17478,1633,2560,3
17479,804,2118,5
17480,5447,1990,1
17481,5280,1689,5
17482,3359,1386,5
17483,1388,241,3
17484,2353,1065,1
17485,160,523,4
17486,395,242,1
17487,4618,1182,1
17488,7336,837,1
17489,1885,127,3
17490,1871,752,3
17491,3995,2584,2
17492,7584,2318,1
17493,1685,1664,4
17494,2815,2081,1
17495,2341,1464,5
17496,6766,1188,3
17497,5360,815,2
17498,890,444,3
17499,6631,2601,1
17500,4202,2002,1
17501,7539,1869,1
17502,168,512,5
17503,4191,439,3
17504,2590,1093,5
17505,5946,1430,4
17506,5449,2080,5
17507,4654,143,4
17508,7297,2810,4
17509,969,740,4
17510,6682,1002,1
17511,2971,2022,4
17512,394,2515,1
17513,3795,2738,1
17514,5676,1806,1
17515,3433,1532,4
17516,7271,1521,3
17517,4937,2301,1
17518,6437,1701,4
17519,7543,1435,2
17520,3207,1911,4
17521,4749,1021,1
17522,2659,2270,2
17523,1433,2438,4
17524,2852,1669,1
17525,5900,2424,2
17526,4269,1077,4
17527,7114,896,2
17528,5092,2504,5
17529,3160,1189,4
17530,5760,1042,1
17531,4241,1360,5
17532,6769,2125,2
17533,1328,2347,4
17534,3505,2084,3
17535,668,184,1
17536,6289,2769,2
17537,6230,2653,1
17538,6011,1257,5
17539,7050,2807,1
17540,334,2257,5
17541,7453,1288,4
17542,4980,963,5
17543,769,599,3
17544,907,2124,2
17545,4053,155,3
17546,804,1346,2
17547,7705,239,5
17548,1606,2107,3
17549,5686,476,3
17550,7400,1823,3
17551,4859,2045,4
17552,7195,2719,3
17553,60,221,1
17554,6753,1163,1
17555,1347,299,2
17556,5913,2341,3
17557,4173,2607,2
17558,688,1462,3
17559,6758,585,4
17560,6933,1674,4
17561,950,1720,4
17562,6590,2558,3
17563,3445,739,2
17564,3676,417,5
17565,2058,338,4
17566,3230,129,4
17567,475,2477,4
17568,5370,1592,1
17569,7068,1039,4
17570,7807,972,5
17571,4522,1125,5
17572,645,2768,3
17573,331,1236,3
17574,4400,121,5
17575,4853,839,4
17576,7616,1646,1
17577,4731,2108,4
17578,6957,452,5
17579,6888,1693,2
17580,3869,241,4
17581,5113,856,5
17582,2758,2086,2
17583,1604,1242,2
17584,6243,931,3
17585,4525,642,3
17586,1852,1556,2
17587,5532,1384,3
17588,3454,1475,1
17589,5288,2458,1
17590,254,863,3
17591,217,1044,4
17592,2940,757,4
17593,5848,1479,5
17594,4779,2005,2
17595,3148,1069,2
17596,3148,1728,3
17597,6186,1528,3
17598,6057,1715,2
17599,7993,1601,5
17600,73,589,5
17601,718,1482,1
17602,2282,1582,1
17603,1306,1723,4
17604,7388,496,4
17605,4164,285,4
17606,892,1063,1
17607,1496,650,3
17608,6822,1087,4
17609,1599,2774,2
17610,3777,2065,4
17611,6273,488,3
17612,2351,60,1
17613,3376,2274,5
17614,3106,134,1
17615,894,2579,2
17616,152,150,2
17617,3468,680,2
17618,1681,2685,2
17619,4258,1349,4
17620,3208,1251,2
17621,1368,2017,2
17622,233,524,4
17623,2850,1405,4
17624,5066,2524,3
17625,2911,15,4
17626,6720,449,5
17627,510,229,5
17628,5754,805,4
17629,7027,2890,4
17630,939,2555,3
17631,4912,543,4
17632,3246,403,4
17633,4645,1600,4
17634,71,626,3
17635,36,1498,3
17636,7322,2705,2
17637,501,2272,5
17638,2061,587,1
17639,981,2169,2
17640,7922,2904,4
17641,7419,1840,4
17642,5053,2660,1
17643,4710,2774,3
17644,80,1158,3
17645,5316,2509,3
17646,529,155,5
17647,5871,1378,4
17648,2061,2519,2
17649,7498,1818,3
17650,4827,1776,3
17651,5096,314,3
17652,5616,1758,3
17653,4813,2769,4
17654,6752,115,4
17655,2598,2340,4
17656,7452,222,5
17657,2395,1566,5
17658,3528,998,1
17659,5834,1551,3
17660,7572,792,1
17661,7971,819,1
17662,809,1399,5
17663,1317,2195,1
17664,3534,1153,5
17665,801,621,2
17666,6644,557,5
17667,7949,1959,2
17668,3915,238,2
17669,1666,2060,3
17670,2203,1166,5
17671,7199,2883,5
17672,6768,1314,3
17673,4464,1366,4
17674,6931,2160,2
17675,155,2895,5
17676,495,2083,1
17677,1120,388,4
17678,5596,1364,4
17679,2985,1997,1
17680,7678,182,2
17681,4831,179,4
17682,2682,1207,4
17683,7273,2412,5
17684,3960,1982,2
17685,1781,1283,5
17686,7919,1617,2
17687,3194,937,5
17688,722,2540,1
17689,1890,1443,4
17690,6512,159,4
17691,7169,548,4
17692,2287,40,4
17693,6151,280,4
17694,4906,2214,2
17695,1350,852,4
17696,1151,1369,2
17697,877,1920,5
17698,1511,2786,4
17699,3183,2248,1
17700,7124,913,5
17701,5309,589,3
17702,3306,1394,4
17703,5898,1416,5
17704,3096,1026,4
17705,5223,1710,4
17706,7307,759,3
17707,4357,15,4
17708,4343,2741,3
17709,2037,2496,1
17710,6133,1528,4
17711,7682,2390,5
17712,395,2377,1
17713,3552,2611,4
17714,5634,436,4
17715,1479,947,3
17716,2304,545,1
17717,3864,1227,1
17718,4264,2793,4
17719,4028,228,3
17720,5767,412,2
17721,4459,974,5
17722,2168,1896,2
17723,6231,2867,5
17724,5427,1299,2
17725,3913,1210,2
17726,6715,970,4
17727,3767,300,4
17728,4977,1002,3
17729,4317,2502,2
17730,4606,2279,2
17731,1920,2566,1
17732,3461,1833,3
17733,3363,2328,4
17734,3664,648,5
17735,5330,2815,5
17736,284,651,3
17737,1910,1332,5
17738,2673,1070,1
17739,26,1387,2
17740,7933,1601,1
17741,5168,1189,5
17742,3158,1907,4
17743,6060,1680,2
17744,1152,350,3
17745,2365,399,4
17746,3585,222,4
17747,2465,1478,1
17748,4788,108,4
17749,5432,2,2
17750,1487,53,5
17751,6754,311,1
17752,3464,1502,3
17753,5048,1125,2
17754,5978,862,3
17755,4503,232,5
17756,2061,2372,4
17757,2179,2130,5
17758,5206,1748,2
17759,368,298,2
17760,5416,857,3
17761,3216,1376,5
17762,6119,405,1
17763,455,992,2
17764,5445,1801,5
17765,3044,2310,3
17766,3557,452,5
17767,711,2530,2
17768,5244,1181,1
17769,3693,39,4
17770,3761,2765,3
17771,2365,1487,1
17772,2837,1747,5
17773,6926,14,4
17774,5354,1438,1
17775,2171,2206,3
17776,3599,1259,5
17777,832,1045,2
17778,2675,1770,4
17779,1720,2367,3
17780,6139,2013,1
17781,818,1515,5
17782,1584,2815,3
17783,20,1252,4
17784,4906,1485,3
17785,4613,2578,4
17786,373,570,3
17787,5629,2279,3
17788,3559,374,5
17789,51,627,4
17790,3556,1691,1
17791,6846,788,4
17792,5648,2644,2
17793,3546,2681,5
17794,3882,1853,1
17795,7893,1062,1
17796,2756,1382,2
17797,3221,2452,5
17798,1079,1521,2
17799,1380,775,1
17800,7622,123,2
17801,5699,1389,3
17802,7867,867,5
17803,7214,2813,1
17804,3683,1826,4
17805,5774,1061,5
17806,6349,1407,3
17807,5550,824,1
17808,5121,1318,1
17809,558,1570,1
17810,4638,1776,2
17811,385,2840,2
17812,1341,387,5
17813,7787,1910,3
17814,7934,2544,3
17815,6575,818,3
17816,1530,305,1
17817,4726,1614,3
17818,3171,965,1
17819,3942,448,3
17820,3601,2133,2
17821,6011,2818,1
17822,340,10,3
17823,82,814,1
17824,6752,1796,4
17825,6782,993,2
17826,2794,2698,4
17827,3287,1659,4
17828,6735,1458,1
17829,5781,2624,3
17830,530,282,3
17831,7599,1306,5
17832,3663,1325,1
17833,6633,2394,4
17834,6825,2356,4
17835,7491,350,1
17836,2236,1536,5
17837,32,1634,2
17838,4857,1856,4
17839,5995,2483,1
17840,1164,1176,5
17841,701,774,1
17842,7158,2888,5
17843,4095,1981,1
17844,4128,2532,5
17845,6348,1092,4
17846,5204,501,3
17847,7260,2386,2
17848,4381,2850,2
17849,3335,2052,2
17850,4862,2137,3
17851,5085,2691,5
17852,5423,2467,1
17853,7446,370,5
17854,3691,477,3
17855,5025,31,2
17856,5590,1645,5
17857,5945,135,2
17858,4214,1239,2
17859,4959,1634,1
17860,990,168,3
17861,991,498,1
17862,6205,44,4
17863,1557,413,4
17864,3063,2543,2
17865,2539,981,2
17866,3600,2225,5
17867,1431,817,4
17868,2451,2077,1
17869,1598,275,2
17870,3492,2645,3
17871,6953,1729,5
17872,7774,1110,1
17873,2090,1045,5
17874,3674,2611,5
17875,5558,477,4
17876,6932,2398,1
17877,3080,230,3
17878,4623,1443,3
17879,7720,2148,5
17880,1088,1729,3
17881,3953,2693,4
17882,1553,10,1
17883,3086,2460,1
17884,592,2631,5
17885,6411,1119,5
17886,5025,2417,5
17887,3401,969,4
17888,2699,2233,3
17889,3367,391,5
17890,4167,287,1
17891,5776,820,1
17892,1350,2590,4
17893,436,2811,1
17894,7005,1509,5
17895,7351,326,2
17896,7683,2039,4
17897,2233,66,4
17898,502,1243,3
17899,4504,1027,1
17900,5674,2022,3
17901,3353,1400,1
17902,6703,2527,2
17903,5826,616,4
17904,4150,1295,4
17905,6708,1034,2
17906,2256,116,2
17907,4786,1895,4
17908,1210,1940,1
17909,4134,559,3
17910,265,886,5
17911,7868,1690,1
17912,754,285,5
17913,6195,2224,3
17914,5425,1009,4
17915,3577,875,3
17916,7553,1168,3
17917,7371,548,4
17918,7651,171,5
17919,1850,1805,3
17920,3285,276,4
17921,5917,1985,4
17922,6944,1808,2
17923,2164,1749,3
17924,7250,1120,4
17925,2443,762,2
17926,6835,2730,2
17927,6042,1156,4
17928,3185,751,1
17929,5132,1474,4
17930,2092,347,4
17931,7358,2229,3
17932,5535,1169,2
17933,4711,488,2
17934,5067,1203,4
17935,5238,993,3
17936,4816,2008,4
17937,7579,740,5
17938,1176,684,5
17939,732,1631,2
17940,7777,2259,4
17941,580,839,5
17942,6333,1994,2
17943,1096,1509,3
17944,4071,2861,4
17945,2472,337,1
17946,2523,2263,2
17947,3256,2249,3
17948,7814,360,1
17949,4690,815,3
17950,3532,1546,5
17951,3921,1836,1
17952,6270,1350,3
17953,3071,1932,1
17954,2515,1316,4
17955,3334,2313,3
17956,1516,1585,4
17957,1371,2077,1
17958,7429,410,5
17959,1768,662,5
17960,510,1755,5
17961,3903,556,1
17962,4868,2633,5
17963,6642,2063,1
17964,7613,284,5
17965,7042,1663,3
17966,4543,2035,3
17967,1428,2068,5
17968,463,71,1
17969,1355,1803,5
17970,5297,105,5
17971,2696,2168,1
17972,1893,6,3
17973,5496,1186,2
17974,1448,913,2
17975,3103,961,4
17976,2099,752,2
17977,5254,2540,1
17978,4123,2722,3
17979,4846,2760,5
17980,2563,809,5
17981,5612,668,3
17982,1300,565,1
17983,4043,1788,3
17984,344,2281,3
17985,240,1904,4
17986,4878,2892,4
17987,3776,648,1
17988,2088,915,1
17989,3805,2362,3
17990,6384,1214,2
17991,1412,2726,2
17992,619,1535,2
17993,7868,1173,4
17994,7332,188,3
17995,6418,2280,1
17996,1105,987,1
17997,7696,1077,1
17998,1157,1556,3
17999,4977,1766,2
18000,7030,2168,5
18001,6238,28,5
18002,1013,2869,5
18003,6074,812,4
18004,617,2117,1
18005,2064,2646,1
18006,4986,302,1
18007,7160,1052,4
18008,6242,2590,1
18009,5816,249,3
18010,3470,2851,1
18011,5860,812,5
18012,3155,220,5
18013,4573,993,2
18014,629,592,3
18015,6001,1093,5
18016,5862,1998,2
18017,6135,2460,2
18018,6735,1907,4
18019,2301,1811,2
18020,5665,2747,1
18021,864,2181,2
18022,6556,348,2
18023,5334,2717,3
18024,465,231,2
18025,3683,613,3
18026,377,2854,2
18027,6494,228,1
18028,7959,2099,4
18029,3256,1827,2
18030,4356,1456,1
18031,4758,1692,5
18032,2825,1961,2
18033,5456,1183,1
18034,4059,1147,5
18035,2897,1200,1
18036,7649,1256,1
18037,3218,913,2
18038,306,346,3
18039,239,122,2
18040,4744,618,1
18041,3779,293,5
18042,3030,2116,4
18043,346,1791,2
18044,5812,2768,3
18045,7817,2650,2
18046,6051,954,5
18047,7678,1646,2
18048,6007,1973,5
18049,1941,1629,3
18050,714,278,3
18051,2602,212,1
18052,6157,650,3
18053,7772,789,4
18054,5189,1268,2
18055,6350,1065,3
18056,7277,2483,1
18057,1530,2062,2
18058,950,1474,2
18059,5249,413,3
18060,2452,2691,4
18061,4203,1938,1
18062,7148,731,2
18063,3282,195,5
18064,6340,200,4
18065,2967,504,2
18066,2794,2578,5
18067,2011,2432,4
18068,2781,1369,1
18069,5574,221,1
18070,825,1790,5
18071,4121,880,4
18072,2616,719,5
18073,6818,1041,5
18074,4869,1325,3
18075,5363,1844,5
18076,3599,389,2
18077,3918,42,3
18078,1611,95,2
18079,3901,65,1
18080,4497,527,5
18081,3533,2047,4
18082,4594,2896,4
18083,3727,1957,4
18084,5341,73,5
18085,1317,518,4
18086,6989,763,1
18087,4617,1033,5
18088,7536,1034,1
18089,5223,1257,3
18090,2208,395,5
18091,3888,1674,4
18092,1044,2524,1
18093,1967,532,1
18094,5493,267,1
18095,4736,1436,3
18096,7679,2272,3
18097,7570,984,2
18098,2217,1606,2
18099,5354,1500,3
18100,1524,1011,5
18101,1290,154,1
18102,7428,2444,2
18103,61,1123,4
18104,3295,1550,2
18105,3331,1835,3
18106,5602,2298,2
18107,5794,2761,4
18108,5927,1677,5
18109,6862,367,3
18110,7050,804,3
18111,3393,2423,4
18112,6581,1065,2
18113,3349,218,4
18114,7103,2749,3
18115,2837,2412,3
18116,5499,336,2
18117,2204,781,1
18118,2145,331,2
18119,7615,1568,5
18120,1373,111,4
18121,5915,877,3
18122,5468,1569,4
18123,1475,1464,1
18124,1173,2148,3
18125,550,781,5
18126,2535,1221,2
18127,5762,2705,2
18128,7894,335,1
18129,5060,2528,4
18130,3812,1021,5
18131,3670,1613,3
18132,2381,1453,3
18133,5227,1682,5
18134,2746,2077,2
18135,2331,1625,5
18136,4919,1146,3
18137,5449,2212,4
18138,1194,1567,5
18139,5847,1454,1
18140,2273,2614,2
18141,6150,153,1
18142,1247,756,2
18143,3891,76,5
18144,7536,2036,5
18145,1525,2895,5
18146,4904,2157,2
18147,4442,1670,3
18148,5323,503,4
18149,801,1964,1
18150,1022,1363,5
18151,362,619,5
18152,7792,2492,1
18153,4073,1433,5
18154,5858,1759,5
18155,2921,872,1
18156,6647,69,3
18157,6695,2766,3
18158,6889,2657,2
18159,107,1462,2
18160,1480,2676,5
18161,4582,253,2
18162,6175,2894,2
18163,5585,2833,4
18164,5792,939,1
18165,4207,1524,1
18166,1837,390,1
18167,2446,2787,3
18168,3578,1243,5
18169,1896,2508,5
18170,7960,2821,5
18171,3042,2089,2
18172,4855,1255,4
18173,4346,1865,4
18174,3777,1787,4
18175,1868,1443,5
18176,3859,940,4
18177,447,694,4
18178,3674,304,5
18179,4977,1424,5
18180,2738,2631,3
18181,4326,294,5
18182,5029,2788,4
18183,3166,2785,5
18184,5030,1351,3
18185,1351,435,4
18186,7061,2056,4
18187,6024,1854,3
18188,2896,1399,4
18189,7087,1158,2
18190,2917,1097,5
18191,6114,688,5
18192,7439,347,5
18193,7778,2413,5
18194,1538,484,5
18195,2835,1757,2
18196,5165,1494,1
18197,6798,1761,5
18198,66,2454,1
18199,4061,2205,5
18200,6271,1331,2
18201,4829,2625,1
18202,1567,1075,3
18203,7484,1876,4
18204,2364,1392,2
18205,1932,2070,4
18206,3664,1393,2
18207,2996,1518,2
18208,1267,1282,2
18209,1372,1064,1
18210,3347,2140,2
18211,7206,2140,4
18212,7278,2649,5
18213,7058,456,4
18214,6120,214,3
18215,2740,2345,2
18216,211,2616,4
18217,7264,2307,4
18218,3260,261,5
18219,5304,2906,2
18220,6095,1477,1
18221,5299,2727,1
18222,749,506,5
18223,3941,2249,1
18224,5267,2497,4
18225,5604,800,2
18226,4279,2331,4
18227,4818,117,3
18228,306,2015,2
18229,2128,675,2
18230,4288,2296,1
18231,6533,2645,4
18232,6674,1395,1
18233,4256,2834,4
18234,7579,2702,5
18235,4337,601,4
18236,4961,465,5
18237,5271,327,4
18238,760,1932,4
18239,1974,1269,1
18240,2263,1157,2
18241,3423,49,2
18242,4983,1602,2
18243,2701,99,2
18244,5191,2463,2
18245,4725,1455,4
18246,5596,1204,5
18247,46,1227,4
18248,2220,2069,1
18249,3705,906,3
18250,7639,24,5
18251,1599,22,2
18252,1030,2107,3
18253,3698,218,5
18254,2848,2902,1
18255,4081,1066,4
18256,7966,1190,5
18257,171,2209,3
18258,5225,1947,1
18259,6126,1241,4
18260,2056,487,3
18261,5382,2194,3
18262,2125,2247,3
18263,608,941,4
18264,4099,1718,3
18265,2438,617,3
18266,6486,1167,2
18267,2023,1017,4
18268,2914,2889,2
18269,5554,777,5
18270,5168,1709,1
18271,5269,2004,2
18272,1908,1544,1
18273,6521,1427,4
18274,6254,1438,3
18275,1949,743,4
18276,4649,389,4
18277,6275,2543,4
18278,5076,1725,3
18279,1882,149,4
18280,4845,119,4
18281,7944,1556,2
18282,1874,926,1
18283,1582,390,5
18284,271,1357,5
18285,2752,2375,3
18286,1,2649,4
18287,4059,2645,5
18288,1937,826,5
18289,1468,2793,5
18290,386,709,4
18291,4561,1636,4
18292,3457,2615,5
18293,839,1914,4
18294,5266,722,4
18295,2659,2124,5
18296,6869,62,5
18297,153,750,3
18298,1315,1508,1
18299,6143,795,2
18300,7762,25,1
18301,4891,2150,1
18302,3413,514,5
18303,6742,411,3
18304,2578,1434,3
18305,3599,1001,5
18306,5376,2332,3
18307,501,291,3
18308,2838,2703,4
18309,3940,2831,1
18310,7771,1562,5
18311,6607,1202,2
18312,2167,1868,3
18313,3223,615,1
18314,7423,1678,1
18315,7910,435,4
18316,4928,707,5
18317,4118,888,2
18318,2643,359,5
18319,7007,1437,2
18320,4408,1297,5
18321,2207,1188,5
18322,4130,2153,1
18323,7011,35,4
18324,3497,2389,2
18325,2385,1283,2
18326,1877,1266,4
18327,940,279,4
18328,1949,2636,3
18329,6273,1715,5
18330,10,66,5
18331,6092,1358,4
18332,4014,2273,5
18333,4908,59,3
18334,4734,2118,1
18335,1897,1597,3
18336,4642,462,3
18337,4497,2116,1
18338,4095,2767,4
18339,295,2421,2
18340,4864,148,4
18341,1145,548,1
18342,1056,2588,1
18343,5593,2855,1
18344,4483,1469,3
18345,1765,2284,3
18346,2710,1028,5
18347,7128,2007,3
18348,2582,491,3
18349,247,647,2
18350,646,949,2
18351,4024,2796,1
18352,5655,2049,2
18353,6970,2565,1
18354,2196,3,2
18355,7244,1871,5
18356,1093,1949,2
18357,1754,1102,3
18358,1431,1838,5
18359,4868,289,5
18360,6943,352,3
18361,2933,2109,4
18362,7333,1867,3
18363,5068,2110,4
18364,3342,797,1
18365,3549,1299,3
18366,4445,134,1
18367,5929,1911,2
18368,7621,264,1
18369,4179,221,1
18370,135,824,1
18371,7906,2867,3
18372,6551,1962,1
18373,4142,343,4
18374,4996,1731,5
18375,361,2123,1
18376,6022,449,5
18377,4196,1574,5
18378,7509,455,1
18379,2282,1573,2
18380,5228,2196,1
18381,7114,589,3
18382,1431,2125,5
18383,5971,964,1
18384,245,1639,2
18385,1388,3,4
18386,2755,2623,2
18387,7041,796,3
18388,5939,2625,4
18389,458,1162,1
18390,2292,2400,3
18391,3744,1183,5
18392,7273,759,1
18393,3663,2178,3
18394,206,2669,4
18395,1367,1579,1
18396,6032,1395,3
18397,3704,1140,5
18398,3119,2409,5
18399,2562,1858,1
18400,2009,1667,2
18401,2756,578,2
18402,5067,104,1
18403,903,1415,5
18404,5989,2137,2
18405,3735,232,5
18406,6771,1040,2
18407,4788,504,3
18408,5171,2871,3
18409,2466,2050,3
18410,6603,2594,5
18411,6079,1330,3
18412,2729,1632,3
18413,5756,674,3
18414,6611,1458,5
18415,3375,851,2
18416,3606,1950,2
18417,4412,197,4
18418,278,2676,1
18419,6107,285,1
18420,1651,1142,2
18421,2856,609,5
18422,6703,92,5
18423,2291,885,4
18424,3538,2623,3
18425,4813,677,1
18426,7126,1597,3
18427,2112,1464,1
18428,6015,2013,4
18429,312,1101,1
18430,3423,1831,1
18431,1443,279,2
18432,1070,2860,5
18433,6435,2050,1
18434,2242,101,1
18435,5843,2478,1
18436,6533,1934,1
18437,5211,150,5
18438,6059,1135,1
18439,3540,2032,2
18440,1017,641,5
18441,4033,2038,1
18442,181,926,5
18443,721,1280,1
18444,700,2178,5
18445,6385,777,2
18446,1212,892,5
18447,3364,2127,5
18448,2824,1543,5
18449,2633,1775,3
18450,5667,1698,3
18451,5070,1706,1
18452,3410,2654,4
18453,7895,1324,3
18454,1301,2563,2
18455,6448,677,5
18456,1248,1053,3
18457,531,2756,3
18458,2386,2262,2
18459,321,723,3
18460,6263,2229,3
18461,6393,967,3
18462,2564,20,2
18463,1925,2175,1
18464,4537,2016,1
18465,1280,984,2
18466,6156,1758,1
18467,2965,1552,4
18468,5839,1370,5
18469,3941,922,2
18470,4657,1190,2
18471,4087,723,4
18472,1086,1620,1
18473,6492,2156,2
18474,4299,2105,2
18475,4648,1833,4
18476,1656,2400,5
18477,4608,463,5
